#L TT EE BB TE PP TP EP WW WP WT WE FF FP FW FT FE
2.215000e+03 1.221900e+02 6.568100e+00 0.000000e+00 -2.283200e+00 1.932100e-09 3.138900e-07 4.608900e-08 2.415305e-12 2.415305e-12 2.415305e-12 2.415305e-12 2.311704e-12 2.311704e-12 2.311704e-12 2.311704e-12 2.311704e-12
2.216000e+03 1.216700e+02 6.583300e+00 0.000000e+00 -2.377300e+00 1.930700e-09 3.117100e-07 4.615200e-08 2.414210e-12 2.414210e-12 2.414210e-12 2.414210e-12 2.292838e-12 2.292838e-12 2.292838e-12 2.292838e-12 2.292838e-12
2.217000e+03 1.211700e+02 6.598000e+00 0.000000e+00 -2.472400e+00 1.929300e-09 3.095400e-07 4.620900e-08 2.413117e-12 2.413117e-12 2.413117e-12 2.413117e-12 2.274124e-12 2.274124e-12 2.274124e-12 2.274124e-12 2.274124e-12
2.218000e+03 1.206600e+02 6.612000e+00 0.000000e+00 -2.568500e+00 1.927800e-09 3.073800e-07 4.626200e-08 2.412024e-12 2.412024e-12 2.412024e-12 2.412024e-12 2.255561e-12 2.255561e-12 2.255561e-12 2.255561e-12 2.255561e-12
2.219000e+03 1.201800e+02 6.625400e+00 0.000000e+00 -2.665700e+00 1.926400e-09 3.052400e-07 4.631000e-08 2.410932e-12 2.410932e-12 2.410932e-12 2.410932e-12 2.237148e-12 2.237148e-12 2.237148e-12 2.237148e-12 2.237148e-12
2.220000e+03 1.197000e+02 6.638300e+00 0.000000e+00 -2.763800e+00 1.925000e-09 3.031000e-07 4.635200e-08 2.409840e-12 2.409840e-12 2.409840e-12 2.409840e-12 2.218883e-12 2.218883e-12 2.218883e-12 2.218883e-12 2.218883e-12
2.221000e+03 1.192200e+02 6.650500e+00 0.000000e+00 -2.862900e+00 1.923600e-09 3.009800e-07 4.639000e-08 2.408750e-12 2.408750e-12 2.408750e-12 2.408750e-12 2.200766e-12 2.200766e-12 2.200766e-12 2.200766e-12 2.200766e-12
2.222000e+03 1.187600e+02 6.662000e+00 0.000000e+00 -2.962600e+00 1.922200e-09 2.988800e-07 4.642200e-08 2.407660e-12 2.407660e-12 2.407660e-12 2.407660e-12 2.182794e-12 2.182794e-12 2.182794e-12 2.182794e-12 2.182794e-12
2.223000e+03 1.183100e+02 6.672800e+00 0.000000e+00 -3.063100e+00 1.920800e-09 2.967800e-07 4.645000e-08 2.406571e-12 2.406571e-12 2.406571e-12 2.406571e-12 2.164968e-12 2.164968e-12 2.164968e-12 2.164968e-12 2.164968e-12
2.224000e+03 1.178600e+02 6.683100e+00 0.000000e+00 -3.164400e+00 1.919400e-09 2.947000e-07 4.647300e-08 2.405483e-12 2.405483e-12 2.405483e-12 2.405483e-12 2.147286e-12 2.147286e-12 2.147286e-12 2.147286e-12 2.147286e-12
2.225000e+03 1.174100e+02 6.692700e+00 0.000000e+00 -3.266300e+00 1.918100e-09 2.926400e-07 4.649000e-08 2.404396e-12 2.404396e-12 2.404396e-12 2.404396e-12 2.129746e-12 2.129746e-12 2.129746e-12 2.129746e-12 2.129746e-12
2.226000e+03 1.169800e+02 6.701500e+00 0.000000e+00 -3.368800e+00 1.916700e-09 2.905900e-07 4.650300e-08 2.403310e-12 2.403310e-12 2.403310e-12 2.403310e-12 2.112348e-12 2.112348e-12 2.112348e-12 2.112348e-12 2.112348e-12
2.227000e+03 1.165600e+02 6.709700e+00 0.000000e+00 -3.472000e+00 1.915300e-09 2.885600e-07 4.651200e-08 2.402224e-12 2.402224e-12 2.402224e-12 2.402224e-12 2.095090e-12 2.095090e-12 2.095090e-12 2.095090e-12 2.095090e-12
2.228000e+03 1.161500e+02 6.717200e+00 0.000000e+00 -3.575800e+00 1.913900e-09 2.865400e-07 4.651500e-08 2.401139e-12 2.401139e-12 2.401139e-12 2.401139e-12 2.077972e-12 2.077972e-12 2.077972e-12 2.077972e-12 2.077972e-12
2.229000e+03 1.157500e+02 6.724100e+00 0.000000e+00 -3.679800e+00 1.912500e-09 2.845400e-07 4.651300e-08 2.400056e-12 2.400056e-12 2.400056e-12 2.400056e-12 2.060992e-12 2.060992e-12 2.060992e-12 2.060992e-12 2.060992e-12
2.230000e+03 1.153600e+02 6.730300e+00 0.000000e+00 -3.784500e+00 1.911100e-09 2.825600e-07 4.650700e-08 2.398972e-12 2.398972e-12 2.398972e-12 2.398972e-12 2.044149e-12 2.044149e-12 2.044149e-12 2.044149e-12 2.044149e-12
2.231000e+03 1.149700e+02 6.735800e+00 0.000000e+00 -3.889500e+00 1.909700e-09 2.805900e-07 4.649600e-08 2.397890e-12 2.397890e-12 2.397890e-12 2.397890e-12 2.027442e-12 2.027442e-12 2.027442e-12 2.027442e-12 2.027442e-12
2.232000e+03 1.145900e+02 6.740600e+00 0.000000e+00 -3.994900e+00 1.908300e-09 2.786500e-07 4.648000e-08 2.396809e-12 2.396809e-12 2.396809e-12 2.396809e-12 2.010870e-12 2.010870e-12 2.010870e-12 2.010870e-12 2.010870e-12
2.233000e+03 1.142200e+02 6.744700e+00 0.000000e+00 -4.100400e+00 1.907000e-09 2.767200e-07 4.646000e-08 2.395728e-12 2.395728e-12 2.395728e-12 2.395728e-12 1.994431e-12 1.994431e-12 1.994431e-12 1.994431e-12 1.994431e-12
2.234000e+03 1.138700e+02 6.748100e+00 0.000000e+00 -4.206300e+00 1.905600e-09 2.748100e-07 4.643400e-08 2.394649e-12 2.394649e-12 2.394649e-12 2.394649e-12 1.978126e-12 1.978126e-12 1.978126e-12 1.978126e-12 1.978126e-12
2.235000e+03 1.135300e+02 6.751000e+00 0.000000e+00 -4.312400e+00 1.904200e-09 2.729200e-07 4.640500e-08 2.393570e-12 2.393570e-12 2.393570e-12 2.393570e-12 1.961952e-12 1.961952e-12 1.961952e-12 1.961952e-12 1.961952e-12
2.236000e+03 1.131900e+02 6.753000e+00 0.000000e+00 -4.418500e+00 1.902800e-09 2.710500e-07 4.637000e-08 2.392491e-12 2.392491e-12 2.392491e-12 2.392491e-12 1.945909e-12 1.945909e-12 1.945909e-12 1.945909e-12 1.945909e-12
2.237000e+03 1.128600e+02 6.754300e+00 0.000000e+00 -4.524800e+00 1.901400e-09 2.692000e-07 4.633100e-08 2.391414e-12 2.391414e-12 2.391414e-12 2.391414e-12 1.929996e-12 1.929996e-12 1.929996e-12 1.929996e-12 1.929996e-12
2.238000e+03 1.125300e+02 6.755000e+00 0.000000e+00 -4.631400e+00 1.900100e-09 2.673800e-07 4.628800e-08 2.390338e-12 2.390338e-12 2.390338e-12 2.390338e-12 1.914211e-12 1.914211e-12 1.914211e-12 1.914211e-12 1.914211e-12
2.239000e+03 1.122100e+02 6.755000e+00 0.000000e+00 -4.737700e+00 1.898700e-09 2.655700e-07 4.623900e-08 2.389262e-12 2.389262e-12 2.389262e-12 2.389262e-12 1.898554e-12 1.898554e-12 1.898554e-12 1.898554e-12 1.898554e-12
2.240000e+03 1.118900e+02 6.754300e+00 0.000000e+00 -4.844000e+00 1.897300e-09 2.637900e-07 4.618700e-08 2.388187e-12 2.388187e-12 2.388187e-12 2.388187e-12 1.883023e-12 1.883023e-12 1.883023e-12 1.883023e-12 1.883023e-12
2.241000e+03 1.115900e+02 6.752900e+00 0.000000e+00 -4.950200e+00 1.896000e-09 2.620300e-07 4.612900e-08 2.387113e-12 2.387113e-12 2.387113e-12 2.387113e-12 1.867618e-12 1.867618e-12 1.867618e-12 1.867618e-12 1.867618e-12
2.242000e+03 1.113100e+02 6.750700e+00 0.000000e+00 -5.056300e+00 1.894600e-09 2.602900e-07 4.606800e-08 2.386040e-12 2.386040e-12 2.386040e-12 2.386040e-12 1.852338e-12 1.852338e-12 1.852338e-12 1.852338e-12 1.852338e-12
2.243000e+03 1.110500e+02 6.747900e+00 0.000000e+00 -5.162000e+00 1.893200e-09 2.585800e-07 4.600200e-08 2.384968e-12 2.384968e-12 2.384968e-12 2.384968e-12 1.837181e-12 1.837181e-12 1.837181e-12 1.837181e-12 1.837181e-12
2.244000e+03 1.107700e+02 6.744400e+00 0.000000e+00 -5.267700e+00 1.891900e-09 2.568900e-07 4.593100e-08 2.383896e-12 2.383896e-12 2.383896e-12 2.383896e-12 1.822146e-12 1.822146e-12 1.822146e-12 1.822146e-12 1.822146e-12
2.245000e+03 1.105100e+02 6.740100e+00 0.000000e+00 -5.373100e+00 1.890500e-09 2.552300e-07 4.585600e-08 2.382825e-12 2.382825e-12 2.382825e-12 2.382825e-12 1.807233e-12 1.807233e-12 1.807233e-12 1.807233e-12 1.807233e-12
2.246000e+03 1.102500e+02 6.735200e+00 0.000000e+00 -5.478200e+00 1.889100e-09 2.535900e-07 4.577700e-08 2.381756e-12 2.381756e-12 2.381756e-12 2.381756e-12 1.792441e-12 1.792441e-12 1.792441e-12 1.792441e-12 1.792441e-12
2.247000e+03 1.100000e+02 6.729600e+00 0.000000e+00 -5.583000e+00 1.887800e-09 2.519700e-07 4.569300e-08 2.380686e-12 2.380686e-12 2.380686e-12 2.380686e-12 1.777769e-12 1.777769e-12 1.777769e-12 1.777769e-12 1.777769e-12
2.248000e+03 1.097600e+02 6.723300e+00 0.000000e+00 -5.687300e+00 1.886400e-09 2.503900e-07 4.560500e-08 2.379618e-12 2.379618e-12 2.379618e-12 2.379618e-12 1.763215e-12 1.763215e-12 1.763215e-12 1.763215e-12 1.763215e-12
2.249000e+03 1.095200e+02 6.716300e+00 0.000000e+00 -5.791100e+00 1.885100e-09 2.488300e-07 4.551200e-08 2.378551e-12 2.378551e-12 2.378551e-12 2.378551e-12 1.748779e-12 1.748779e-12 1.748779e-12 1.748779e-12 1.748779e-12
2.250000e+03 1.093000e+02 6.708600e+00 0.000000e+00 -5.894600e+00 1.883700e-09 2.472900e-07 4.541600e-08 2.377484e-12 2.377484e-12 2.377484e-12 2.377484e-12 1.734460e-12 1.734460e-12 1.734460e-12 1.734460e-12 1.734460e-12
2.251000e+03 1.090800e+02 6.700200e+00 0.000000e+00 -5.997300e+00 1.882400e-09 2.457900e-07 4.531500e-08 2.376418e-12 2.376418e-12 2.376418e-12 2.376418e-12 1.720256e-12 1.720256e-12 1.720256e-12 1.720256e-12 1.720256e-12
2.252000e+03 1.088700e+02 6.691100e+00 0.000000e+00 -6.099700e+00 1.881000e-09 2.443100e-07 4.520900e-08 2.375353e-12 2.375353e-12 2.375353e-12 2.375353e-12 1.706168e-12 1.706168e-12 1.706168e-12 1.706168e-12 1.706168e-12
2.253000e+03 1.086700e+02 6.681400e+00 0.000000e+00 -6.201300e+00 1.879700e-09 2.428500e-07 4.510000e-08 2.374289e-12 2.374289e-12 2.374289e-12 2.374289e-12 1.692194e-12 1.692194e-12 1.692194e-12 1.692194e-12 1.692194e-12
2.254000e+03 1.084800e+02 6.671000e+00 0.000000e+00 -6.302400e+00 1.878300e-09 2.414300e-07 4.498700e-08 2.373226e-12 2.373226e-12 2.373226e-12 2.373226e-12 1.678333e-12 1.678333e-12 1.678333e-12 1.678333e-12 1.678333e-12
2.255000e+03 1.082900e+02 6.659900e+00 0.000000e+00 -6.402700e+00 1.877000e-09 2.400300e-07 4.486900e-08 2.372163e-12 2.372163e-12 2.372163e-12 2.372163e-12 1.664584e-12 1.664584e-12 1.664584e-12 1.664584e-12 1.664584e-12
2.256000e+03 1.081200e+02 6.648100e+00 0.000000e+00 -6.502300e+00 1.875600e-09 2.386500e-07 4.474700e-08 2.371101e-12 2.371101e-12 2.371101e-12 2.371101e-12 1.650946e-12 1.650946e-12 1.650946e-12 1.650946e-12 1.650946e-12
2.257000e+03 1.079500e+02 6.635700e+00 0.000000e+00 -6.601100e+00 1.874300e-09 2.373000e-07 4.462100e-08 2.370040e-12 2.370040e-12 2.370040e-12 2.370040e-12 1.637419e-12 1.637419e-12 1.637419e-12 1.637419e-12 1.637419e-12
2.258000e+03 1.077800e+02 6.622600e+00 0.000000e+00 -6.699000e+00 1.872900e-09 2.359800e-07 4.449100e-08 2.368980e-12 2.368980e-12 2.368980e-12 2.368980e-12 1.624001e-12 1.624001e-12 1.624001e-12 1.624001e-12 1.624001e-12
2.259000e+03 1.076300e+02 6.608700e+00 0.000000e+00 -6.796400e+00 1.871600e-09 2.346800e-07 4.435800e-08 2.367921e-12 2.367921e-12 2.367921e-12 2.367921e-12 1.610692e-12 1.610692e-12 1.610692e-12 1.610692e-12 1.610692e-12
2.260000e+03 1.074800e+02 6.594300e+00 0.000000e+00 -6.892700e+00 1.870300e-09 2.334000e-07 4.422000e-08 2.366862e-12 2.366862e-12 2.366862e-12 2.366862e-12 1.597491e-12 1.597491e-12 1.597491e-12 1.597491e-12 1.597491e-12
2.261000e+03 1.073400e+02 6.579200e+00 0.000000e+00 -6.988000e+00 1.868900e-09 2.321500e-07 4.407800e-08 2.365805e-12 2.365805e-12 2.365805e-12 2.365805e-12 1.584397e-12 1.584397e-12 1.584397e-12 1.584397e-12 1.584397e-12
2.262000e+03 1.072000e+02 6.563500e+00 0.000000e+00 -7.082300e+00 1.867600e-09 2.309200e-07 4.393300e-08 2.364748e-12 2.364748e-12 2.364748e-12 2.364748e-12 1.571409e-12 1.571409e-12 1.571409e-12 1.571409e-12 1.571409e-12
2.263000e+03 1.070700e+02 6.547200e+00 0.000000e+00 -7.175700e+00 1.866300e-09 2.297100e-07 4.378300e-08 2.363692e-12 2.363692e-12 2.363692e-12 2.363692e-12 1.558526e-12 1.558526e-12 1.558526e-12 1.558526e-12 1.558526e-12
2.264000e+03 1.069500e+02 6.530200e+00 0.000000e+00 -7.267800e+00 1.864900e-09 2.285300e-07 4.363000e-08 2.362636e-12 2.362636e-12 2.362636e-12 2.362636e-12 1.545748e-12 1.545748e-12 1.545748e-12 1.545748e-12 1.545748e-12
2.265000e+03 1.068200e+02 6.512600e+00 0.000000e+00 -7.358900e+00 1.863600e-09 2.273700e-07 4.347300e-08 2.361582e-12 2.361582e-12 2.361582e-12 2.361582e-12 1.533073e-12 1.533073e-12 1.533073e-12 1.533073e-12 1.533073e-12
2.266000e+03 1.067100e+02 6.494400e+00 0.000000e+00 -7.448900e+00 1.862300e-09 2.262300e-07 4.331200e-08 2.360528e-12 2.360528e-12 2.360528e-12 2.360528e-12 1.520501e-12 1.520501e-12 1.520501e-12 1.520501e-12 1.520501e-12
2.267000e+03 1.066100e+02 6.475600e+00 0.000000e+00 -7.537500e+00 1.860900e-09 2.251100e-07 4.314800e-08 2.359475e-12 2.359475e-12 2.359475e-12 2.359475e-12 1.508031e-12 1.508031e-12 1.508031e-12 1.508031e-12 1.508031e-12
2.268000e+03 1.065200e+02 6.456100e+00 0.000000e+00 -7.625400e+00 1.859600e-09 2.240100e-07 4.297900e-08 2.358423e-12 2.358423e-12 2.358423e-12 2.358423e-12 1.495662e-12 1.495662e-12 1.495662e-12 1.495662e-12 1.495662e-12
2.269000e+03 1.064200e+02 6.436000e+00 0.000000e+00 -7.712500e+00 1.858300e-09 2.229300e-07 4.280800e-08 2.357372e-12 2.357372e-12 2.357372e-12 2.357372e-12 1.483393e-12 1.483393e-12 1.483393e-12 1.483393e-12 1.483393e-12
2.270000e+03 1.063300e+02 6.415400e+00 0.000000e+00 -7.798100e+00 1.857000e-09 2.218700e-07 4.263200e-08 2.356322e-12 2.356322e-12 2.356322e-12 2.356322e-12 1.471224e-12 1.471224e-12 1.471224e-12 1.471224e-12 1.471224e-12
2.271000e+03 1.062600e+02 6.394200e+00 0.000000e+00 -7.882100e+00 1.855700e-09 2.208300e-07 4.245300e-08 2.355272e-12 2.355272e-12 2.355272e-12 2.355272e-12 1.459153e-12 1.459153e-12 1.459153e-12 1.459153e-12 1.459153e-12
2.272000e+03 1.061900e+02 6.372500e+00 0.000000e+00 -7.964700e+00 1.854300e-09 2.198100e-07 4.227100e-08 2.354223e-12 2.354223e-12 2.354223e-12 2.354223e-12 1.447180e-12 1.447180e-12 1.447180e-12 1.447180e-12 1.447180e-12
2.273000e+03 1.061100e+02 6.350000e+00 0.000000e+00 -8.045700e+00 1.853000e-09 2.188100e-07 4.208400e-08 2.353175e-12 2.353175e-12 2.353175e-12 2.353175e-12 1.435305e-12 1.435305e-12 1.435305e-12 1.435305e-12 1.435305e-12
2.274000e+03 1.060600e+02 6.327000e+00 0.000000e+00 -8.126000e+00 1.851700e-09 2.178200e-07 4.189500e-08 2.352128e-12 2.352128e-12 2.352128e-12 2.352128e-12 1.423526e-12 1.423526e-12 1.423526e-12 1.423526e-12 1.423526e-12
2.275000e+03 1.059900e+02 6.303600e+00 0.000000e+00 -8.204800e+00 1.850400e-09 2.168600e-07 4.170200e-08 2.351081e-12 2.351081e-12 2.351081e-12 2.351081e-12 1.411842e-12 1.411842e-12 1.411842e-12 1.411842e-12 1.411842e-12
2.276000e+03 1.059500e+02 6.279500e+00 0.000000e+00 -8.281400e+00 1.849100e-09 2.159100e-07 4.150600e-08 2.350036e-12 2.350036e-12 2.350036e-12 2.350036e-12 1.400253e-12 1.400253e-12 1.400253e-12 1.400253e-12 1.400253e-12
2.277000e+03 1.059100e+02 6.254900e+00 0.000000e+00 -8.357100e+00 1.847800e-09 2.149800e-07 4.130600e-08 2.348991e-12 2.348991e-12 2.348991e-12 2.348991e-12 1.388759e-12 1.388759e-12 1.388759e-12 1.388759e-12 1.388759e-12
2.278000e+03 1.058600e+02 6.229900e+00 0.000000e+00 -8.432100e+00 1.846400e-09 2.140600e-07 4.110300e-08 2.347947e-12 2.347947e-12 2.347947e-12 2.347947e-12 1.377357e-12 1.377357e-12 1.377357e-12 1.377357e-12 1.377357e-12
2.279000e+03 1.058200e+02 6.204200e+00 0.000000e+00 -8.504900e+00 1.845100e-09 2.131700e-07 4.089600e-08 2.346904e-12 2.346904e-12 2.346904e-12 2.346904e-12 1.366048e-12 1.366048e-12 1.366048e-12 1.366048e-12 1.366048e-12
2.280000e+03 1.057900e+02 6.178100e+00 0.000000e+00 -8.576900e+00 1.843800e-09 2.122800e-07 4.068700e-08 2.345861e-12 2.345861e-12 2.345861e-12 2.345861e-12 1.354831e-12 1.354831e-12 1.354831e-12 1.354831e-12 1.354831e-12
2.281000e+03 1.057700e+02 6.151400e+00 0.000000e+00 -8.646600e+00 1.842500e-09 2.114200e-07 4.047400e-08 2.344820e-12 2.344820e-12 2.344820e-12 2.344820e-12 1.343705e-12 1.343705e-12 1.343705e-12 1.343705e-12 1.343705e-12
2.282000e+03 1.057400e+02 6.124300e+00 0.000000e+00 -8.714800e+00 1.841200e-09 2.105600e-07 4.025800e-08 2.343779e-12 2.343779e-12 2.343779e-12 2.343779e-12 1.332670e-12 1.332670e-12 1.332670e-12 1.332670e-12 1.332670e-12
2.283000e+03 1.057100e+02 6.096600e+00 0.000000e+00 -8.781500e+00 1.839900e-09 2.097300e-07 4.003800e-08 2.342739e-12 2.342739e-12 2.342739e-12 2.342739e-12 1.321724e-12 1.321724e-12 1.321724e-12 1.321724e-12 1.321724e-12
2.284000e+03 1.057000e+02 6.068600e+00 0.000000e+00 -8.845900e+00 1.838600e-09 2.089000e-07 3.981600e-08 2.341699e-12 2.341699e-12 2.341699e-12 2.341699e-12 1.310866e-12 1.310866e-12 1.310866e-12 1.310866e-12 1.310866e-12
2.285000e+03 1.056900e+02 6.040000e+00 0.000000e+00 -8.909600e+00 1.837300e-09 2.080900e-07 3.959100e-08 2.340661e-12 2.340661e-12 2.340661e-12 2.340661e-12 1.300097e-12 1.300097e-12 1.300097e-12 1.300097e-12 1.300097e-12
2.286000e+03 1.056700e+02 6.011000e+00 0.000000e+00 -8.971700e+00 1.836000e-09 2.073000e-07 3.936200e-08 2.339623e-12 2.339623e-12 2.339623e-12 2.339623e-12 1.289416e-12 1.289416e-12 1.289416e-12 1.289416e-12 1.289416e-12
2.287000e+03 1.056500e+02 5.981600e+00 0.000000e+00 -9.031600e+00 1.834700e-09 2.065200e-07 3.913000e-08 2.338587e-12 2.338587e-12 2.338587e-12 2.338587e-12 1.278821e-12 1.278821e-12 1.278821e-12 1.278821e-12 1.278821e-12
2.288000e+03 1.056700e+02 5.951600e+00 0.000000e+00 -9.089900e+00 1.833400e-09 2.057400e-07 3.889600e-08 2.337551e-12 2.337551e-12 2.337551e-12 2.337551e-12 1.268313e-12 1.268313e-12 1.268313e-12 1.268313e-12 1.268313e-12
2.289000e+03 1.056600e+02 5.921400e+00 0.000000e+00 -9.146800e+00 1.832100e-09 2.049900e-07 3.865800e-08 2.336515e-12 2.336515e-12 2.336515e-12 2.336515e-12 1.257889e-12 1.257889e-12 1.257889e-12 1.257889e-12 1.257889e-12
2.290000e+03 1.056700e+02 5.890600e+00 0.000000e+00 -9.201300e+00 1.830800e-09 2.042400e-07 3.841800e-08 2.335481e-12 2.335481e-12 2.335481e-12 2.335481e-12 1.247551e-12 1.247551e-12 1.247551e-12 1.247551e-12 1.247551e-12
2.291000e+03 1.056900e+02 5.859400e+00 0.000000e+00 -9.255100e+00 1.829600e-09 2.035000e-07 3.817400e-08 2.334447e-12 2.334447e-12 2.334447e-12 2.334447e-12 1.237296e-12 1.237296e-12 1.237296e-12 1.237296e-12 1.237296e-12
2.292000e+03 1.057300e+02 5.827900e+00 0.000000e+00 -9.306500e+00 1.828300e-09 2.027800e-07 3.792800e-08 2.333414e-12 2.333414e-12 2.333414e-12 2.333414e-12 1.227125e-12 1.227125e-12 1.227125e-12 1.227125e-12 1.227125e-12
2.293000e+03 1.057400e+02 5.795900e+00 0.000000e+00 -9.356500e+00 1.827000e-09 2.020700e-07 3.767900e-08 2.332382e-12 2.332382e-12 2.332382e-12 2.332382e-12 1.217037e-12 1.217037e-12 1.217037e-12 1.217037e-12 1.217037e-12
2.294000e+03 1.057600e+02 5.763600e+00 0.000000e+00 -9.404200e+00 1.825700e-09 2.013600e-07 3.742700e-08 2.331351e-12 2.331351e-12 2.331351e-12 2.331351e-12 1.207030e-12 1.207030e-12 1.207030e-12 1.207030e-12 1.207030e-12
2.295000e+03 1.057900e+02 5.730800e+00 0.000000e+00 -9.450300e+00 1.824400e-09 2.006700e-07 3.717300e-08 2.330320e-12 2.330320e-12 2.330320e-12 2.330320e-12 1.197105e-12 1.197105e-12 1.197105e-12 1.197105e-12 1.197105e-12
2.296000e+03 1.058100e+02 5.697900e+00 0.000000e+00 -9.494200e+00 1.823100e-09 1.999800e-07 3.691600e-08 2.329291e-12 2.329291e-12 2.329291e-12 2.329291e-12 1.187261e-12 1.187261e-12 1.187261e-12 1.187261e-12 1.187261e-12
2.297000e+03 1.058500e+02 5.664500e+00 0.000000e+00 -9.537200e+00 1.821800e-09 1.993100e-07 3.665600e-08 2.328262e-12 2.328262e-12 2.328262e-12 2.328262e-12 1.177497e-12 1.177497e-12 1.177497e-12 1.177497e-12 1.177497e-12
2.298000e+03 1.058800e+02 5.630900e+00 0.000000e+00 -9.578000e+00 1.820600e-09 1.986400e-07 3.639300e-08 2.327234e-12 2.327234e-12 2.327234e-12 2.327234e-12 1.167812e-12 1.167812e-12 1.167812e-12 1.167812e-12 1.167812e-12
2.299000e+03 1.059100e+02 5.596800e+00 0.000000e+00 -9.616500e+00 1.819300e-09 1.979800e-07 3.612800e-08 2.326206e-12 2.326206e-12 2.326206e-12 2.326206e-12 1.158206e-12 1.158206e-12 1.158206e-12 1.158206e-12 1.158206e-12
2.300000e+03 1.059600e+02 5.562400e+00 0.000000e+00 -9.653400e+00 1.818000e-09 1.973300e-07 3.586000e-08 2.325180e-12 2.325180e-12 2.325180e-12 2.325180e-12 1.148678e-12 1.148678e-12 1.148678e-12 1.148678e-12 1.148678e-12
2.301000e+03 1.059800e+02 5.527800e+00 0.000000e+00 -9.688800e+00 1.816700e-09 1.966900e-07 3.559000e-08 2.324154e-12 2.324154e-12 2.324154e-12 2.324154e-12 1.139227e-12 1.139227e-12 1.139227e-12 1.139227e-12 1.139227e-12
2.302000e+03 1.060200e+02 5.493000e+00 0.000000e+00 -9.722700e+00 1.815400e-09 1.960500e-07 3.531700e-08 2.323129e-12 2.323129e-12 2.323129e-12 2.323129e-12 1.129854e-12 1.129854e-12 1.129854e-12 1.129854e-12 1.129854e-12
2.303000e+03 1.060700e+02 5.457700e+00 0.000000e+00 -9.753500e+00 1.814200e-09 1.954200e-07 3.504100e-08 2.322105e-12 2.322105e-12 2.322105e-12 2.322105e-12 1.120557e-12 1.120557e-12 1.120557e-12 1.120557e-12 1.120557e-12
2.304000e+03 1.061100e+02 5.422300e+00 0.000000e+00 -9.782800e+00 1.812900e-09 1.948000e-07 3.476400e-08 2.321082e-12 2.321082e-12 2.321082e-12 2.321082e-12 1.111335e-12 1.111335e-12 1.111335e-12 1.111335e-12 1.111335e-12
2.305000e+03 1.061600e+02 5.386600e+00 0.000000e+00 -9.810600e+00 1.811600e-09 1.941900e-07 3.448300e-08 2.320059e-12 2.320059e-12 2.320059e-12 2.320059e-12 1.102189e-12 1.102189e-12 1.102189e-12 1.102189e-12 1.102189e-12
2.306000e+03 1.062100e+02 5.350600e+00 0.000000e+00 -9.836000e+00 1.810400e-09 1.935900e-07 3.420100e-08 2.319037e-12 2.319037e-12 2.319037e-12 2.319037e-12 1.093117e-12 1.093117e-12 1.093117e-12 1.093117e-12 1.093117e-12
2.307000e+03 1.062300e+02 5.314400e+00 0.000000e+00 -9.860700e+00 1.809100e-09 1.929900e-07 3.391600e-08 2.318016e-12 2.318016e-12 2.318016e-12 2.318016e-12 1.084118e-12 1.084118e-12 1.084118e-12 1.084118e-12 1.084118e-12
2.308000e+03 1.062800e+02 5.278100e+00 0.000000e+00 -9.882300e+00 1.807800e-09 1.924000e-07 3.362900e-08 2.316996e-12 2.316996e-12 2.316996e-12 2.316996e-12 1.075193e-12 1.075193e-12 1.075193e-12 1.075193e-12 1.075193e-12
2.309000e+03 1.063500e+02 5.241400e+00 0.000000e+00 -9.902300e+00 1.806600e-09 1.918300e-07 3.334000e-08 2.315976e-12 2.315976e-12 2.315976e-12 2.315976e-12 1.066341e-12 1.066341e-12 1.066341e-12 1.066341e-12 1.066341e-12
2.310000e+03 1.064100e+02 5.204700e+00 0.000000e+00 -9.920100e+00 1.805300e-09 1.912600e-07 3.304900e-08 2.314958e-12 2.314958e-12 2.314958e-12 2.314958e-12 1.057561e-12 1.057561e-12 1.057561e-12 1.057561e-12 1.057561e-12
2.311000e+03 1.064600e+02 5.167600e+00 0.000000e+00 -9.936400e+00 1.804000e-09 1.907000e-07 3.275500e-08 2.313940e-12 2.313940e-12 2.313940e-12 2.313940e-12 1.048852e-12 1.048852e-12 1.048852e-12 1.048852e-12 1.048852e-12
2.312000e+03 1.065100e+02 5.130500e+00 0.000000e+00 -9.951100e+00 1.802800e-09 1.901500e-07 3.246000e-08 2.312923e-12 2.312923e-12 2.312923e-12 2.312923e-12 1.040214e-12 1.040214e-12 1.040214e-12 1.040214e-12 1.040214e-12
2.313000e+03 1.065600e+02 5.093200e+00 0.000000e+00 -9.963500e+00 1.801500e-09 1.896100e-07 3.216300e-08 2.311906e-12 2.311906e-12 2.311906e-12 2.311906e-12 1.031647e-12 1.031647e-12 1.031647e-12 1.031647e-12 1.031647e-12
2.314000e+03 1.066100e+02 5.055700e+00 0.000000e+00 -9.973600e+00 1.800300e-09 1.890800e-07 3.186300e-08 2.310891e-12 2.310891e-12 2.310891e-12 2.310891e-12 1.023150e-12 1.023150e-12 1.023150e-12 1.023150e-12 1.023150e-12
2.315000e+03 1.066700e+02 5.018100e+00 0.000000e+00 -9.982100e+00 1.799000e-09 1.885600e-07 3.156200e-08 2.309876e-12 2.309876e-12 2.309876e-12 2.309876e-12 1.014721e-12 1.014721e-12 1.014721e-12 1.014721e-12 1.014721e-12
